Name,Location,Year,Kilometers_Driven,Owner_Type,Engine,Power,Seats,Price_Lakhs,Mileage_kmpl,Mileage_kmkg,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Current_Age,Price_Per_Year
Toyota Corolla Altis 1.8 VL CVT,Delhi,2017,21000,First,1798.0,138.03,5.0,18.0,14.28,13.0,False,True,False,8,2.25
BMW 3 Series 328i Sport Line,Pune,2013,49000,First,1997.0,245.0,5.0,19.0,14.59,13.0,False,True,False,12,1.5833333333333333
Ford Ikon 1.3 Flair,Chennai,2007,40000,Third,1299.0,70.0,5.0,1.1,13.8,13.0,False,True,True,18,0.061111111111111116
Chevrolet Beat LT,Pune,2012,78000,Second,1199.0,79.4,5.0,2.0,18.6,13.0,False,True,True,13,0.15384615384615385
Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000,First,1364.0,86.79,5.0,6.5,21.43,13.0,False,False,True,13,0.5
Mahindra XUV500 W4,Bangalore,2014,65213,First,2179.0,140.0,7.0,9.45,16.0,13.0,False,False,True,11,0.859090909090909
Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000,First,1120.0,71.0,5.0,4.0,24.4,13.0,False,False,True,9,0.4444444444444444
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884,First,2143.0,204.0,5.0,32.25,13.0,13.0,False,False,False,8,4.03125
Hyundai i10 Sportz,Pune,2009,62500,First,1197.0,78.9,5.0,2.1,20.36,13.0,False,True,True,16,0.13125
Toyota Corolla Altis VL AT,Mumbai,2015,68000,Second,1798.0,138.03,5.0,9.75,14.28,13.0,False,True,False,10,0.975
Toyota Corolla 1.8 J,Kolkata,2014,40748,First,1798.0,138.0,5.0,6.3,14.53,13.0,False,True,True,11,0.5727272727272728
Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000,First,1968.0,184.0,5.0,21.0,17.32,13.0,False,False,False,12,1.75
Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,First,1396.0,88.8,5.0,4.65,21.9,13.0,False,False,True,11,0.4227272727272728
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2013,87000,Second,2143.0,167.62,5.0,17.0,19.27,13.0,False,False,False,12,1.4166666666666667
Maruti Ritz VDi,Pune,2013,20248,First,1248.0,73.9,5.0,4.35,21.1,13.0,False,False,True,12,0.3625
Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383,First,1582.0,126.2,5.0,14.82,19.67,13.0,False,False,True,8,1.8525
Jaguar XE 2.0L Diesel Prestige,Delhi,2018,1000,First,1999.0,177.0,5.0,40.0,13.6,13.0,False,False,False,7,5.714285714285714
Mahindra Xylo D4,Chennai,2016,85000,First,2489.0,93.7,7.0,6.15,14.95,13.0,False,False,True,9,0.6833333333333333
Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000,First,2494.0,100.6,7.0,11.25,12.99,13.0,False,False,True,11,1.0227272727272727
Toyota Camry 2.5 Hybrid,Pune,2018,17585,First,2494.0,157.7,5.0,32.0,19.16,13.0,False,True,False,7,4.571428571428571
Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496,First,2967.0,241.4,5.0,45.62,13.22,13.0,False,False,False,7,6.517142857142857
Maruti Swift VDI,Kochi,2017,34613,First,1248.0,74.0,5.0,6.24,28.4,13.0,False,False,True,8,0.78
Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,First,1248.0,88.76,7.0,4.8,20.77,13.0,False,False,True,10,0.48
Maruti Swift VXi BSIV,Chennai,2014,54000,Second,1197.0,85.0,5.0,4.5,16.1,13.0,False,True,True,11,0.4090909090909091
Hyundai i10 Sportz,Kochi,2015,16900,First,1197.0,78.9,5.0,3.87,20.36,13.0,False,True,True,10,0.387
Hyundai i10 Sportz,Delhi,2013,62334,First,1197.0,78.9,5.0,2.75,20.36,13.0,False,True,True,12,0.22916666666666666
Maruti Baleno Sigma 1.2,Kochi,2018,23714,First,1197.0,83.1,5.0,6.57,21.4,13.0,False,True,True,7,0.9385714285714286
Hyundai Accent Executive,Jaipur,2010,52325,First,1495.0,93.7,5.0,2.0,16.36,13.0,False,True,True,15,0.13333333333333333
Honda Brio S MT,Ahmedabad,2012,50000,First,1198.0,86.8,5.0,3.65,19.4,13.0,False,True,True,13,0.28076923076923077
Maruti Swift ZDi,Hyderabad,2016,55746,First,1248.0,74.0,5.0,6.95,22.9,13.0,False,False,True,9,0.7722222222222223
Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,First,1197.0,81.86,5.0,5.5,20.14,13.0,False,True,True,11,0.5
Mahindra XUV500 W8 2WD,Kolkata,2013,43000,First,2179.0,140.0,7.0,7.0,16.0,13.0,False,False,True,12,0.5833333333333334
Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000,First,2143.0,201.1,5.0,24.0,13.0,13.0,False,False,False,11,2.1818181818181817
Land Rover Freelander 2 TD4 S,Bangalore,2010,125000,Second,2179.0,115.0,5.0,11.0,0.0,13.0,False,False,False,15,0.7333333333333333
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944,First,2143.0,170.0,5.0,32.5,19.27,13.0,False,False,False,9,3.611111111111111
Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950,First,1396.0,88.76,5.0,6.45,21.27,13.0,False,False,True,10,0.645
Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2015,23000,First,1968.0,141.0,5.0,15.75,19.3,13.0,False,False,False,10,1.575
Honda City 1.5 S MT,Mumbai,2014,54546,First,1497.0,118.0,5.0,5.5,17.0,13.0,False,True,True,11,0.5
Toyota Fortuner 4x2 AT,Kochi,2015,51535,First,2982.0,168.5,7.0,19.03,12.55,13.0,False,False,False,10,1.903
Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,First,1968.0,184.0,5.0,15.25,17.32,13.0,False,False,False,12,1.2708333333333333
Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,First,998.0,67.1,5.0,2.4,20.92,13.0,False,True,True,13,0.1846153846153846
Tata Indigo eCS LX BSIV,Chennai,2011,124000,First,1396.0,69.0,5.0,2.3,23.03,13.0,False,False,True,14,0.16428571428571428
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,First,1968.0,174.33,5.0,14.35,17.11,13.0,False,False,False,11,1.3045454545454545
Honda City i-VTEC CVT VX,Kochi,2018,22974,First,1497.0,117.3,5.0,11.97,18.0,13.0,False,True,False,7,1.7100000000000002
Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,First,2755.0,174.5,7.0,18.9,14.24,13.0,False,False,True,10,1.89
Hyundai Grand i10 Sportz,Ahmedabad,2017,17125,First,1197.0,82.0,5.0,5.4,18.9,13.0,False,True,True,8,0.675
Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413,First,1196.0,73.0,7.0,2.95,15.1,13.0,False,True,True,10,0.29500000000000004
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000,First,1198.0,73.9,5.0,5.1,16.47,13.0,False,True,True,12,0.425
Maruti Wagon R LXI Minor,Jaipur,2006,65000,First,1061.0,67.0,5.0,1.5,18.9,13.0,False,True,True,19,0.07894736842105263
Honda City 1.5 V MT,Bangalore,2011,66000,First,1497.0,118.0,5.0,4.9,17.0,13.0,False,True,True,14,0.35000000000000003
Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,First,1799.0,130.2,5.0,2.9,14.8,13.0,False,True,True,15,0.19333333333333333
Honda City 1.5 EXI,Pune,2005,98437,First,1493.0,100.0,5.0,1.15,13.0,13.0,False,True,True,20,0.057499999999999996
Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,1197.0,80.0,5.0,2.3,18.5,13.0,False,True,True,15,0.15333333333333332
Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,First,1120.0,70.0,5.0,5.99,24.0,13.0,False,False,True,7,0.8557142857142858
Volkswagen Vento Petrol Highline AT,Pune,2011,42000,Third,1598.0,103.6,5.0,3.4,14.4,13.0,False,True,False,14,0.24285714285714285
Hyundai i10 Sportz 1.2,Kolkata,2009,40000,First,1197.0,78.9,5.0,1.7,20.36,13.0,False,True,True,16,0.10625
Hyundai i20 Asta,Kolkata,2009,43000,First,1197.0,80.0,5.0,1.99,17.0,13.0,False,True,True,16,0.124375
Chevrolet Beat LS,Pune,2012,65000,First,1199.0,79.4,5.0,2.5,18.6,13.0,False,True,True,13,0.19230769230769232
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,First,1199.0,73.9,5.0,4.85,22.07,13.0,False,False,True,12,0.4041666666666666
Ford Figo Petrol LXI,Hyderabad,2010,51192,First,1196.0,70.0,5.0,2.65,15.6,13.0,False,True,True,15,0.17666666666666667
Audi TT 2.0 TFSI,Kochi,2014,14262,First,1984.0,207.8,2.0,27.35,9.9,13.0,False,True,False,11,2.4863636363636363
Honda City i DTEC VX,Jaipur,2015,66339,Second,1498.0,98.6,5.0,6.9,25.1,13.0,False,False,True,10,0.6900000000000001
Ford Figo Diesel Titanium,Hyderabad,2013,90200,First,1399.0,68.05,5.0,3.5,20.0,13.0,False,False,True,12,0.2916666666666667
Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,First,2494.0,100.6,7.0,12.5,12.99,13.0,False,False,True,10,1.25
Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,First,1373.0,91.1,5.0,9.2,19.12,13.0,False,True,False,8,1.15
Hyundai Grand i10 AT Asta,Mumbai,2015,29631,First,1197.0,82.0,5.0,4.9,18.9,13.0,False,True,False,10,0.49000000000000005
Honda City 1.3 DX,Delhi,2009,55005,First,1497.0,98.6,5.0,3.2,12.8,13.0,False,True,True,16,0.2
Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,First,999.0,123.24,5.0,5.55,18.88,13.0,False,True,True,11,0.5045454545454545
Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,First,1798.0,177.6,5.0,13.5,14.7,13.0,False,True,False,11,1.2272727272727273
Fiat Linea Emotion (Diesel),Kolkata,2010,145000,First,1248.0,91.7,5.0,2.6,20.4,13.0,False,False,True,15,0.17333333333333334
Maruti Swift Lxi BSIII,Jaipur,2015,78000,First,1298.0,88.2,5.0,4.5,16.1,13.0,False,True,True,10,0.45
Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,Second,2993.0,180.0,7.0,34.0,11.8,13.0,False,False,False,12,2.8333333333333335
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,First,2494.0,102.0,7.0,12.0,12.8,13.0,False,False,True,13,0.9230769230769231
Maruti Swift LDI,Mumbai,2015,14000,First,1248.0,74.0,5.0,5.25,28.4,13.0,False,False,True,10,0.525
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,First,1968.0,174.33,5.0,21.56,17.68,13.0,False,False,False,11,1.96
BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,First,1995.0,190.0,5.0,24.68,22.48,13.0,False,False,False,13,1.8984615384615384
Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,First,1197.0,82.9,5.0,3.67,18.5,13.0,False,True,True,12,0.30583333333333335
BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,First,1995.0,190.0,5.0,29.5,17.05,13.0,False,False,False,9,3.2777777777777777
Toyota Etios G,Delhi,2012,60000,First,1496.0,88.73,5.0,3.1,17.6,13.0,False,True,True,13,0.23846153846153847
Tata Indigo LX,Ahmedabad,2015,78008,First,1405.0,70.0,5.0,2.9,17.0,13.0,False,False,True,10,0.29
Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,Second,2987.0,165.0,5.0,43.0,0.0,13.0,False,False,False,11,3.909090909090909
Volkswagen Beetle 2.0,Mumbai,2009,27078,First,1984.0,114.4,4.0,15.95,10.98,13.0,False,True,False,16,0.996875
Volkswagen Polo GT TDI,Hyderabad,2011,57275,First,1598.0,103.6,5.0,4.5,19.7,13.0,False,False,True,14,0.32142857142857145
Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,First,1120.0,70.0,5.0,3.49,24.0,13.0,False,False,True,11,0.3172727272727273
Maruti Swift VDI BSIV,Delhi,2014,57319,First,1248.0,74.0,5.0,4.25,25.2,13.0,False,False,True,11,0.38636363636363635
Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Second,1396.0,88.76,5.0,1.9,24.0,13.0,False,False,True,17,0.11176470588235293
BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,First,1995.0,218.0,5.0,16.57,16.73,13.0,False,False,False,14,1.1835714285714285
Honda City 1.5 S MT,Bangalore,2012,72000,First,1497.0,118.0,5.0,5.75,17.0,13.0,False,True,True,13,0.4423076923076923
Audi A4 2.0 TDI,Delhi,2013,36000,Second,1968.0,147.51,5.0,14.0,16.55,13.0,False,False,False,12,1.1666666666666667
Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Second,1248.0,75.0,5.0,2.5,19.5,13.0,False,False,True,12,0.20833333333333334
Honda City 1.3 EXI,Ahmedabad,2002,85000,First,1343.0,90.0,5.0,1.2,13.0,13.0,False,True,True,23,0.05217391304347826
BMW 3 Series 320d Luxury Line,Kochi,2013,37613,First,1995.0,190.0,5.0,13.95,22.69,13.0,False,False,False,12,1.1624999999999999
Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,First,1388.0,68.0,5.0,1.6,16.6,13.0,False,True,True,18,0.08888888888888889
Tata Nano XTA,Coimbatore,2016,5240,First,624.0,37.48,4.0,3.6,21.9,13.0,False,True,False,9,0.4
Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,First,1197.0,81.8,5.0,6.06,20.89,13.0,False,True,True,6,1.01
Maruti Swift Dzire ZXi,Coimbatore,2013,59254,Second,1298.0,85.8,5.0,5.29,17.5,13.0,False,True,True,12,0.44083333333333335
Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,First,1498.0,89.84,5.0,5.75,22.7,13.0,False,False,True,11,0.5227272727272727
Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,First,1497.0,98.6,5.0,5.8,16.1,13.0,False,True,True,10,0.58
Maruti Swift Dzire VXI,Coimbatore,2014,47674,First,1197.0,85.8,5.0,5.72,19.1,13.0,False,True,True,11,0.52
Hyundai i10 Sportz AT,Kochi,2014,61517,First,1197.0,78.9,5.0,4.39,16.95,13.0,False,True,False,11,0.39909090909090905
Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,First,2179.0,140.0,7.0,11.05,15.1,13.0,False,False,True,9,1.2277777777777779
Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,Second,1396.0,88.73,5.0,4.83,22.54,13.0,False,False,True,10,0.483
Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Second,1396.0,88.76,5.0,4.5,21.27,13.0,False,False,True,13,0.34615384615384615
BMW 7 Series 730Ld,Mumbai,2011,55000,Second,2993.0,258.0,5.0,19.5,16.46,13.0,False,False,False,14,1.3928571428571428
Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,First,1598.0,103.52,5.0,8.75,14.3,13.0,False,True,False,8,1.09375
Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,First,2967.0,245.0,7.0,67.0,14.75,13.0,False,False,False,9,7.444444444444445
Honda City i VTEC VX,Kochi,2016,54317,First,1497.0,117.3,5.0,8.4,17.4,13.0,False,True,True,9,0.9333333333333333
Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,First,1197.0,82.0,5.0,4.99,19.1,13.0,False,True,True,9,0.5544444444444445
Honda City i DTec E,Coimbatore,2016,24337,First,1498.0,98.6,5.0,8.18,26.0,13.0,False,False,True,9,0.9088888888888889
Honda Brio S Option MT,Pune,2012,79000,First,1198.0,86.8,5.0,2.9,18.4,13.0,False,True,True,13,0.22307692307692306
Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,First,1248.0,88.5,5.0,7.1,28.09,13.0,False,False,True,10,0.71
Maruti Swift Dzire VDI Optional,Pune,2016,23000,First,1248.0,74.0,5.0,7.05,26.59,13.0,False,False,True,9,0.7833333333333333
Honda CR-V 2.4L 4WD AT,Pune,2015,63050,First,2354.0,158.8,5.0,17.5,11.1,13.0,False,True,False,10,1.75
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,Second,1794.0,138.1,5.0,3.41,14.53,13.0,False,True,False,17,0.20058823529411765
Honda City 1.5 V MT,Coimbatore,2012,66245,First,1497.0,118.0,5.0,5.68,17.0,13.0,False,True,True,13,0.4369230769230769
Mahindra Scorpio LX BS IV,Bangalore,2007,74112,First,2179.0,120.0,9.0,4.1,12.05,13.0,False,False,True,18,0.22777777777777775
Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,First,1798.0,157.8,5.0,4.0,13.4,13.0,False,True,True,14,0.2857142857142857
BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,First,1995.0,184.0,5.0,30.0,18.88,13.0,False,False,False,10,3.0
Maruti SX4 Zxi BSIII,Chennai,2007,62493,First,1586.0,104.68,5.0,1.8,15.0,13.0,False,True,True,18,0.1
Maruti Ciaz VXi Plus,Kochi,2015,44620,First,1373.0,91.1,5.0,6.93,20.73,13.0,False,True,True,10,0.693
Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,First,4367.0,308.0,7.0,70.0,10.2,13.0,False,False,False,13,5.384615384615385
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,First,2494.0,100.0,7.0,7.9,12.99,13.0,False,False,True,12,0.6583333333333333
Hyundai Santro Xing GL,Kochi,2011,20842,First,1086.0,62.0,5.0,2.78,0.0,13.0,False,True,True,14,0.19857142857142857
Hyundai Santa Fe 4WD AT,Chennai,2014,110000,First,2199.0,194.3,7.0,14.4,13.01,13.0,False,False,False,11,1.309090909090909
Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,Second,1796.0,186.0,5.0,13.5,11.74,13.0,False,True,False,14,0.9642857142857143
Maruti Alto LXi,Coimbatore,2012,49008,First,796.0,46.3,5.0,2.88,19.7,13.0,False,True,True,13,0.22153846153846152
Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,First,796.0,47.3,5.0,2.15,24.7,13.0,False,True,True,9,0.23888888888888887
Nissan Sunny 2011-2014 XV,Pune,2013,8000,First,1498.0,97.7,5.0,3.75,16.95,13.0,False,True,True,12,0.3125
Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,First,796.0,47.3,5.0,3.6,24.7,13.0,False,True,True,6,0.6
Maruti Alto K10 VXI,Kolkata,2018,2100,First,998.0,67.1,5.0,3.6,24.07,13.0,False,True,True,7,0.5142857142857143
Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,First,1197.0,81.86,5.0,7.55,18.9,13.0,False,True,False,7,1.0785714285714285
Honda Mobilio S i DTEC,Kolkata,2015,50000,First,1498.0,98.6,7.0,4.7,24.2,13.0,False,False,True,10,0.47000000000000003
Tata Manza Aqua Quadrajet,Jaipur,2010,100030,Second,1248.0,90.0,5.0,1.6,18.8,13.0,False,False,True,15,0.10666666666666667
Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,First,1991.0,123.7,5.0,3.34,16.52,13.0,False,False,True,14,0.23857142857142857
Honda City i VTEC CVT VX,Kochi,2016,60475,First,1497.0,117.3,5.0,9.1,18.0,13.0,False,True,False,9,1.011111111111111
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,First,1197.0,81.86,5.0,6.17,18.9,13.0,False,True,True,6,1.0283333333333333
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,First,1582.0,126.2,5.0,2.5,22.0,13.0,False,False,True,17,0.14705882352941177
Nissan Micra XL,Kolkata,2016,31001,First,1198.0,75.0,5.0,3.0,18.44,13.0,False,True,True,9,0.3333333333333333
Hyundai Verna 1.6 SX,Jaipur,2012,65900,First,1582.0,126.32,5.0,5.75,22.32,13.0,False,False,True,13,0.4423076923076923
Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,First,1591.0,121.3,5.0,10.75,15.29,13.0,False,True,True,8,1.34375
Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Second,998.0,67.04,5.0,2.85,20.51,13.0,False,True,True,12,0.23750000000000002
Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,First,2354.0,180.0,5.0,6.5,10.2,13.0,False,True,False,17,0.38235294117647056
Honda City 1.5 S AT,Bangalore,2016,36000,First,1497.0,118.0,5.0,9.45,16.8,13.0,False,True,False,9,1.0499999999999998
Maruti Baleno Alpha 1.3,Delhi,2016,46000,First,1248.0,74.0,5.0,6.75,27.39,13.0,False,False,True,9,0.75
Honda City i DTec V,Coimbatore,2017,73003,First,1498.0,98.6,5.0,7.75,26.0,13.0,False,False,True,8,0.96875
Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,First,1396.0,88.76,5.0,4.4,22.54,13.0,False,False,True,11,0.4
Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,First,2987.0,265.0,5.0,42.0,13.0,13.0,False,False,False,10,4.2
Nissan Terrano XV 110 PS,Kochi,2014,103788,First,1461.0,108.5,5.0,5.67,19.01,13.0,False,False,True,11,0.5154545454545455
Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,1461.0,108.45,5.0,11.5,19.6,13.0,False,False,False,9,1.2777777777777777
Maruti Wagon R LXI Minor,Pune,2009,120000,First,998.0,67.1,5.0,1.69,18.9,13.0,False,True,True,16,0.105625
Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,Second,1493.0,110.0,5.0,1.8,17.1,13.0,False,False,True,16,0.1125
Maruti Ritz LXi,Mumbai,2016,62000,First,1197.0,85.8,5.0,3.2,18.5,13.0,False,True,True,9,0.35555555555555557
Honda City 1.5 GXI,Pune,2004,115000,Second,1497.0,98.6,5.0,1.5,0.0,13.0,False,True,True,21,0.07142857142857142
BMW 5 Series 520d Sport Line,Kochi,2019,18373,First,1995.0,187.74,5.0,45.86,22.48,13.0,False,False,False,6,7.6433333333333335
Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,First,1198.0,74.0,5.0,5.1,16.47,13.0,False,True,True,9,0.5666666666666667
Ford Figo Petrol ZXI,Mumbai,2010,69009,Second,1196.0,70.0,5.0,2.4,15.6,13.0,False,True,True,15,0.16
BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,First,1995.0,184.0,5.0,22.0,18.88,13.0,False,False,False,12,1.8333333333333333
Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,First,1582.0,126.32,5.0,4.28,22.32,13.0,False,False,True,13,0.32923076923076927
Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,First,1461.0,83.8,5.0,5.67,20.45,13.0,False,False,True,10,0.567
Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,First,1197.0,81.86,5.0,6.2,18.9,13.0,False,True,False,7,0.8857142857142858
BMW X1 sDrive20d,Bangalore,2013,49000,Second,1995.0,184.0,5.0,14.49,17.05,13.0,False,False,False,12,1.2075
Maruti Ritz VDi,Pune,2010,71000,First,1248.0,73.9,5.0,3.0,21.1,13.0,False,False,True,15,0.2
Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,Second,1086.0,68.05,5.0,2.25,19.81,13.0,False,True,True,15,0.15
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,First,2993.0,258.0,7.0,43.78,15.97,13.0,False,False,False,9,4.864444444444445
Honda City V MT Exclusive,Kochi,2019,5377,First,1497.0,116.3,5.0,11.45,16.8,13.0,False,True,True,6,1.9083333333333332
Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,First,2696.0,184.0,7.0,10.5,11.18,13.0,False,False,False,11,0.9545454545454546
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,First,1498.0,89.84,5.0,7.48,22.7,13.0,False,False,True,10,0.748
Maruti Alto LXi,Coimbatore,2010,48105,First,796.0,46.3,5.0,3.1,19.7,13.0,False,True,True,15,0.20666666666666667
Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,First,1198.0,74.0,5.0,2.55,16.47,13.0,False,True,True,14,0.18214285714285713
Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,First,1199.0,73.9,5.0,3.5,22.07,13.0,False,False,True,12,0.2916666666666667
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,First,1199.0,73.9,5.0,2.59,22.07,13.0,False,False,True,13,0.1992307692307692
Maruti Ertiga ZDI,Kolkata,2013,70000,First,1248.0,88.8,7.0,5.45,20.77,13.0,False,False,True,12,0.45416666666666666
Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,First,1498.0,98.59,5.0,6.0,22.77,13.0,False,False,True,8,0.75
Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,First,2755.0,171.5,7.0,15.49,11.36,13.0,False,False,False,9,1.721111111111111
BMW 5 Series 523i Sedan,Mumbai,2010,69300,Second,2497.0,150.0,5.0,12.5,10.8,13.0,False,True,False,15,0.8333333333333334
Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,First,1248.0,74.0,5.0,4.75,23.4,13.0,False,False,True,8,0.59375
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,First,999.0,123.24,5.0,7.85,18.88,13.0,False,True,True,8,0.98125
Hyundai Verna CRDi SX,Ahmedabad,2013,75000,First,1493.0,110.0,5.0,6.0,16.8,13.0,False,False,True,12,0.5
Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,First,1193.0,88.7,5.0,4.0,17.57,13.0,False,True,True,9,0.4444444444444444
Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,First,2967.0,241.4,5.0,28.75,14.4,13.0,False,False,False,14,2.0535714285714284
Tata Indica Vista Quadrajet VX,Pune,2012,65000,First,1248.0,74.0,5.0,2.5,22.3,13.0,False,False,True,13,0.19230769230769232
Maruti Swift Dzire VDI,Delhi,2015,76128,First,1248.0,74.0,5.0,5.5,26.59,13.0,False,False,True,10,0.55
Fiat Linea Emotion,Kolkata,2010,39852,First,1368.0,90.0,5.0,1.59,16.0,13.0,False,True,True,15,0.10600000000000001
Hyundai i20 1.2 Spotz,Mumbai,2017,18673,First,1197.0,81.83,5.0,6.22,18.6,13.0,False,True,True,8,0.7775
Hyundai EON Era Plus,Kolkata,2016,11583,First,814.0,55.2,5.0,2.75,21.1,13.0,False,True,True,9,0.3055555555555556
Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,First,2143.0,136.0,5.0,25.0,17.9,13.0,False,False,False,8,3.125
